"$id","time","hook_load","oil_temp_gearbox","oil_temp_swivel","pressure_gearbox","rpm","temp_ambient","torque","wob","mru_pos","mru_vel","ram_pos_measured","ram_pos_setpoint","ram_vel_measured","ram_vel_setpoint","friction_coeff"
703,"2013-01-09T20:48:02",96.5492,29.73312133910338,35.381442471071104,2.9698247050699202,32.001764860718616,17.31,9.365555448113208,-1.5343190322580644,-597.4732,38.54315106382979,32183.25806451613,32183.17234042553,2.3515572222222225,0,0.010073257263999333
704,"2013-01-09T20:48:03",96.4893,29.72923054224168,35.380445234187846,2.966977,31.98527717400081,17.31,9.333528533573807,-1.171825,-526.5713577981651,108.29298255813953,32228.322222222225,32223.366666666665,73.28446746987952,0,0.010111278094243139
705,"2013-01-09T20:48:04",95.6301,29.725339745379983,35.379447997304595,2.9633103333333333,31.968789487283004,17.31,9.301501619034406,-0.6341768589743589,-394.60426984126985,164.59576146788993,32332.75396825397,32326.38253968254,122.05236981132076,0,0.010149229711576854
706,"2013-01-09T20:48:05",94.6205,29.721448948518283,35.37845076042134,2.9596436666666666,31.952301800565202,17.31,9.2713872415598,0.7240755319148936,-206.96040425531913,201.91679007238884,32488.406382978723,32478.210638297875,159.65489914529914,0,0.010186475413540778
707,"2013-01-09T20:48:06",93.4411,29.717558151656583,35.37745352353808,2.955977,31.935814113847396,17.31,9.241317887987439,1.4597739102564102,-5.525987659574469,193.4994495412844,32646.244680851065,32638.655319148937,148.118147008547,0,0.010222773653992075
708,"2013-01-09T20:48:07",92.9174,29.713667354794882,35.37645628665482,2.952310333333333,31.91932642712959,17.31,9.211248534415073,1.929432765957447,155.30168085106382,123.61768085106384,32749.482978723405,32746.042553191488,77.46303013698629,0,0.01025956705814983
709,"2013-01-09T20:48:08",93.64070000000001,29.709776557933186,35.37545904977157,2.9486436666666664,31.902838740411788,17.31,9.189015509007122,1.19583,227.37,16.1143,32765.3,32765.6,-2.6949530362116985,0,0.010290206599793123
710,"2013-01-09T20:48:09",94.4903,29.705885761071485,35.37446181288831,2.945687956265769,31.886351053693986,17.31,9.235488068705488,0.5159514893617021,187.67525641025642,-87.83365319148936,32708.919148936173,32713.959574468085,-86.62249320754718,0,0.010241949195157545
711,"2013-01-09T20:48:10",94.88955,29.701994964209785,35.373464576005055,2.9457829629629626,31.86986336697618,17.31,9.281960628403853,0.08513935483870967,65.7300193548387,-144.03959999999998,32597.187096774196,32604.474193548387,-130.70137837837837,0,0.01019466663339732
712,"2013-01-09T20:48:11",95.7314,29.698104167348088,35.372467339121805,2.945877969660156,31.853375680258377,17.31,9.40943185135135,-0.9083658695652174,-86.17096956521739,-142.87417509727626,32447.573913043478,32455.065217391304,-136.80844615384615,0,0.010057332441023904
713,"2013-01-09T20:48:12",96.9561,29.694213370486388,35.37147010223855,2.9459729763573494,31.8668959295678,17.31,9.365530306949806,-1.9421890322580646,-216.1515806451613,-107.47337820512821,32309.051612903226,32315.812903225808,-118.91850123456791,0,0.010099011852932887
714,"2013-01-09T20:48:13",97.2705,29.690322573624687,35.37047286535529,2.946067983054543,31.889329041847702,17.31,9.321628762548263,-2.249587978723404,-295.3633027522936,-48.79670425531915,32231.925531914894,32234.42127659574,-57.097616513761466,0,0.010137657268156377
715,"2013-01-09T20:48:14",96.7112,29.686431776762987,35.36947562847203,2.9461629897517363,31.9117621541276,17.31,9.325533964611072,-1.5165324770642201,-296.88446390916465,26.105836170212765,32221.725272067717,32221.732769044742,-4.6231857660167135,0,0.010126960163405564
716,"2013-01-09T20:48:15",95.9898,29.68254097990129,35.36847839158878,2.9462579964489297,31.9341952664075,17.31,9.36535701997197,-0.7778982978723404,-246.55797872340426,97.37709574468086,32256.697872340428,32252.740425531916,63.84349408866995,0,0.010075111283217404
717,"2013-01-09T20:48:16",95.25885,29.67865018303959,35.36748115470552,2.946353003146123,31.9566283786874,17.31,9.405180075332867,-0.2949632258064516,-124.27516129032259,155.64859633027524,32353.57741935484,32346.687096774196,120.03529903536977,0,0.01002413405053496
718,"2013-01-09T20:48:17",94.5452,29.67475938617789,35.366483917822265,2.9464480098433166,31.979061490967297,17.31,9.429281186575475,0.7040016129032258,55.4568,189.77595622895623,32497.30322580645,32488.225806451614,135.41169844020797,0,0.009988737356624203
719,"2013-01-09T20:48:18",93.0833,29.670868589316193,35.36548668093901,2.94654301654051,32.0014946032472,17.31,9.447176844281852,1.6027330434782607,237.04291304347828,172.2617754010695,32632.860869565215,32626.23043478261,132.16733102253033,0,0.009961395411053007
720,"2013-01-09T20:48:19",92.5934,29.666977792454492,35.36448944405576,2.9466380232377034,32.0239277155271,17.31,9.46507250198823,2.1362741489361703,375.90723404255317,102.11656170212765,32726.097872340426,32723.559574468087,74.61535862068966,0,0.00993395981625809
721,"2013-01-09T20:48:20",93.80654999999999,29.663086995592792,35.3634922071725,2.946733029934897,32.046360827807,17.31,9.482968159694607,0.8483275000000001,416.0937569786535,-15.209009677419356,32740.391935483873,32741.117741935486,-5.91068124497992,0,0.009906776041380544
722,"2013-01-09T20:48:21",94.364,29.65919619873109,35.36249497028924,2.9468280366320903,32.0687939400869,17.31,9.500863817400987,0.5166222222222222,332.7532,-146.63353968253966,32671.504761904762,32676.72380952381,-98.5202576,0,0.00987953047467068
723,"2013-01-09T20:48:22",95.5886,29.655305401869395,35.36149773340599,2.9469230433292837,32.0912270523668,17.31,9.518759475107364,-0.6930882978723404,138.6681914893617,-233.53197872340428,32531.50425531915,32541.542553191488,-163.64055319148937,0,0.009852380486937906
